%time,field.role,field.id,field.local_time,field.system_time,field.voltage,field.pos_3d0,field.pos_3d1,field.pos_3d2,field.eop_3d0,field.eop_3d1,field.eop_3d2,field.vel_3d0,field.vel_3d1,field.vel_3d2,field.angle_3d0,field.angle_3d1,field.angle_3d2,field.quaternion0,field.quaternion1,field.quaternion2,field.quaternion3,field.imu_gyro_3d0,field.imu_gyro_3d1,field.imu_gyro_3d2,field.imu_acc_3d0,field.imu_acc_3d1,field.imu_acc_3d2,field.nodes0.role,field.nodes0.id,field.nodes0.dis,field.nodes0.fp_rssi,field.nodes0.rx_rssi
1703250047826320761,0,0,491274,491258,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.38600000739097595,-81.5,-77.0
1703250047846411892,0,0,491294,491278,4.940999984741211,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.39800000190734863,-82.5,-77.0
1703250047866960584,0,0,491314,491298,4.940999984741211,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3930000066757202,-80.5,-77.0
1703250047886429037,0,0,491334,491318,4.940999984741211,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3529999852180481,-81.0,-76.5
1703250047906451998,0,0,491354,491338,4.940999984741211,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4050000011920929,-80.5,-76.5
1703250047926342601,0,0,491374,491358,4.940999984741211,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.38600000739097595,-81.0,-76.5
1703250047947083579,0,0,491394,491378,4.940999984741211,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4050000011920929,-80.0,-76.5
1703250047966500905,0,0,491414,491398,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4000000059604645,-81.5,-77.0
1703250047986391787,0,0,491434,491418,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.37700000405311584,-81.0,-76.5
1703250048006444292,0,0,491454,491438,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.414000004529953,-81.0,-77.0
1703250048026421011,0,0,491474,491458,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.38100001215934753,-80.5,-76.5
1703250048046416239,0,0,491494,491478,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3790000081062317,-81.0,-77.0
1703250048066332401,0,0,491514,491498,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3880000114440918,-80.5,-77.0
1703250048086419895,0,0,491534,491518,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4350000023841858,-82.0,-77.0
1703250048106316640,0,0,491554,491538,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3790000081062317,-80.5,-77.0
1703250048126436333,0,0,491574,491558,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.40700000524520874,-81.5,-77.0
1703250048146410118,0,0,491594,491578,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.43799999356269836,-80.0,-76.5
1703250048166430769,0,0,491614,491598,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3319999873638153,-81.0,-76.5
1703250048186330797,0,0,491634,491618,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4000000059604645,-81.0,-76.5
1703250048207007302,0,0,491654,491638,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.37400001287460327,-80.5,-76.5
1703250048226340111,0,0,491674,491658,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3440000116825104,-81.5,-76.5
1703250048246421598,0,0,491694,491678,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.37700000405311584,-80.0,-76.5
1703250048266611836,0,0,491714,491698,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.39100000262260437,-81.5,-77.0
1703250048286333686,0,0,491734,491718,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.35100001096725464,-81.5,-76.5
1703250048306397153,0,0,491754,491738,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4050000011920929,-80.0,-77.0
1703250048326411169,0,0,491774,491758,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.36000001430511475,-81.0,-76.5
1703250048346350101,0,0,491794,491778,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4169999957084656,-80.0,-77.0
1703250048366949986,0,0,491814,491798,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3490000069141388,-81.5,-76.5
1703250048386717655,0,0,491834,491818,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4399999976158142,-80.0,-77.0
1703250048406436921,0,0,491854,491838,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3440000116825104,-80.5,-77.0
1703250048426353851,0,0,491874,491858,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3630000054836273,-82.0,-77.0
1703250048446491774,0,0,491894,491878,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3720000088214874,-80.5,-77.0
1703250048466340395,0,0,491914,491898,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.44200000166893005,-81.5,-76.5
1703250048486444513,0,0,491934,491918,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4000000059604645,-80.5,-76.5
1703250048506545068,0,0,491954,491938,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4259999990463257,-80.5,-77.0
1703250048526300864,0,0,491974,491958,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.39100000262260437,-82.5,-77.0
1703250048546343936,0,0,491994,491978,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.43299999833106995,-80.0,-76.5
1703250048566390780,0,0,492014,491998,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.42800000309944153,-81.5,-77.0
1703250048586356533,0,0,492034,492018,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.44200000166893005,-80.0,-77.0
1703250048606320888,0,0,492054,492038,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3959999978542328,-80.5,-76.5
1703250048626316745,0,0,492074,492058,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4189999997615814,-82.0,-77.5
1703250048646277259,0,0,492094,492078,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3790000081062317,-81.0,-77.0
1703250048666314464,0,0,492114,492098,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.44699999690055847,-81.5,-77.5
1703250048686314371,0,0,492134,492118,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.44699999690055847,-81.0,-78.0
1703250048706386010,0,0,492154,492138,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.49399998784065247,-81.0,-78.0
1703250048726352042,0,0,492174,492158,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4350000023841858,-81.0,-78.0
1703250048746532292,0,0,492194,492178,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.47099998593330383,-80.5,-77.5
1703250048766383567,0,0,492214,492198,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.42100000381469727,-82.0,-77.5
1703250048786362102,0,0,492234,492218,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.460999995470047,-81.0,-78.0
1703250048806671427,0,0,492254,492238,4.940999984741211,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.44200000166893005,-81.0,-77.5
1703250048826409132,0,0,492274,492258,4.940999984741211,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4749999940395355,-81.5,-77.5
1703250048846404430,0,0,492294,492278,4.940999984741211,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.46399998664855957,-81.0,-77.5
1703250048866485149,0,0,492314,492298,4.940999984741211,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.460999995470047,-82.0,-78.0
1703250048886643467,0,0,492334,492318,4.940999984741211,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.44200000166893005,-81.5,-77.0
1703250048906433417,0,0,492354,492338,4.940999984741211,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4490000009536743,-81.0,-77.5
1703250048926424035,0,0,492374,492358,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.42800000309944153,-82.0,-78.0
1703250048946488410,0,0,492394,492378,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4350000023841858,-82.0,-78.5
1703250048966364620,0,0,492414,492398,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4309999942779541,-81.0,-77.0
1703250048986348323,0,0,492434,492418,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4519999921321869,-80.0,-77.5
1703250049006297242,0,0,492454,492438,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.44200000166893005,-81.0,-77.0
1703250049026286109,0,0,492474,492458,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4050000011920929,-80.5,-77.0
1703250049046378279,0,0,492494,492478,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.414000004529953,-81.0,-78.0
1703250049066626973,0,0,492514,492498,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4050000011920929,-82.0,-77.5
1703250049086312569,0,0,492534,492518,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.4399999976158142,-81.5,-77.5
1703250049106416542,0,0,492554,492538,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.34599998593330383,-81.0,-77.5
1703250049126387180,0,0,492574,492558,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3720000088214874,-81.0,-77.5
1703250049146337632,0,0,492594,492578,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.36500000953674316,-80.5,-77.5
1703250049166581087,0,0,492614,492598,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3490000069141388,-82.5,-78.0
1703250049186370544,0,0,492634,492618,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3230000138282776,-82.5,-77.0
1703250049206562803,0,0,492654,492638,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.36000001430511475,-80.5,-76.5
1703250049226327115,0,0,492674,492658,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.2630000114440918,-80.5,-77.5
1703250049246352512,0,0,492694,492678,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.28700000047683716,-81.0,-77.0
1703250049266343335,0,0,492714,492698,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.3440000116825104,-80.5,-77.0
1703250049286281983,0,0,492734,492718,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.23800000548362732,-82.0,-77.0
1703250049306263935,0,0,492754,492738,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.22699999809265137,-80.0,-76.0
1703250049326488603,0,0,492774,492758,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.2070000022649765,-81.5,-76.5
1703250049346521543,0,0,492794,492778,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.2290000021457672,-80.5,-76.5
1703250049366408435,0,0,492814,492798,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.22699999809265137,-80.5,-76.5
1703250049386910041,0,0,492834,492818,4.939000129699707,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.24300000071525574,-81.0,-76.5
1703250049406385890,0,0,492854,492838,4.935999870300293,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.1940000057220459,-82.0,-77.0
1703250049426392149,0,0,492874,492858,4.935999870300293,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.18199999630451202,-80.0,-77.0
1703250049446344766,0,0,492894,492878,4.935999870300293,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.16899999976158142,-81.5,-77.0
1703250049466340548,0,0,492914,492898,4.935999870300293,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.14000000059604645,-82.5,-77.0
1703250049486368319,0,0,492934,492918,4.935999870300293,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.12099999934434891,-81.0,-77.5
1703250049506402656,0,0,492954,492938,4.935999870300293,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.08900000154972076,-82.0,-77.5
1703250049526446003,0,0,492974,492958,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.07699999958276749,-82.0,-77.0
1703250049546386188,0,0,492994,492978,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250049566402085,0,0,493014,492998,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.09600000083446503,-80.5,-76.0
1703250049586414421,0,0,493034,493018,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.13300000131130219,-80.5,-76.5
1703250049606514553,0,0,493054,493038,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0820000022649765,-81.5,-76.5
1703250049626367849,0,0,493074,493058,4.938000202178955,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.09600000083446503,-81.0,-76.5
1703250049646339673,0,0,493094,493078,4.935999870300293,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.08799999952316284,-80.0,-76.5
1703250049666345932,0,0,493114,493098,4.935999870300293,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.08799999952316284,-81.5,-77.0
1703250049686380060,0,0,493134,493118,4.935999870300293,1.0,1.0,1.0,0.0,0.0,0.0,-9.999999747378752e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
